"playerID","yearID","stint","teamID","lgID","G.x","AB.x","R.x","H.x","X2B.x","X3B.x","HR.x","RBI.x","SB.x","CS.x","BB.x","SO.x","IBB.x","HBP.x","SH.x","SF.x","GIDP.x","P_RC2002","P_OPS"
516,1995,2,4,0,29,55,7,14,3,0,1,8,2,0,2,11,0,0,0,0,1,3.15951111111111,0.815
518,1995,1,116,1,103,270,44,67,14,0,3,27,18,8,13,27,2,2,5,2,3,2.714,1
556,1995,2,38,0,29,69,16,20,2,1,3,13,0,1,5,19,0,0,0,2,1,0.549326984126985,0.762
591,1995,1,45,1,66,143,15,36,4,0,2,17,0,2,2,16,0,1,2,2,3,-0.107959595959596,0.364
613,1995,1,116,1,73,200,21,39,6,0,0,15,2,0,6,6,0,4,8,1,7,-0.110666666666667,0
616,1995,1,93,1,108,384,57,94,20,2,5,45,6,6,42,40,4,4,3,5,14,1.90608888888888,0.638
639,1995,2,72,0,88,308,41,85,6,1,0,16,20,5,23,39,1,1,6,0,3,2.82702905982906,1
682,1995,1,51,0,143,554,89,155,29,3,31,106,12,2,32,146,6,13,0,5,14,1.78574074074074,0.611
689,1995,1,38,0,119,410,79,113,19,4,29,88,23,8,74,108,5,3,1,5,11,1.89755555555556,0.544
734,1995,1,51,0,125,462,63,121,17,2,8,55,3,3,29,76,0,2,12,1,15,-0.954666666666668,0.25
739,1995,1,4,0,29,63,6,14,1,0,1,8,0,0,2,15,0,1,8,0,0,0.513000000000002,0.425
779,1995,1,16,1,120,481,67,143,25,4,15,76,9,5,38,35,4,2,0,4,18,0.571777777777779,0.4
794,1995,1,116,1,72,260,52,67,7,0,17,42,4,2,52,53,6,0,0,2,4,14.4130905982906,1.26
797,1995,1,4,0,139,551,80,142,23,3,12,42,29,9,47,61,4,3,1,4,8,15.2823888888889,1.012
821,1995,1,72,0,67,84,8,18,3,2,1,10,0,0,6,23,1,1,0,1,5,-0.110666666666667,0
847,1995,1,72,0,100,181,19,52,10,0,1,14,0,0,28,28,4,1,0,1,4,1.21851851851852,1.333
861,1995,1,38,0,101,197,32,41,8,3,2,16,10,1,14,20,0,0,3,1,6,1.59697777777778,2
867,1995,1,16,1,64,152,22,37,6,1,5,23,0,2,17,30,0,2,0,3,4,-0.2,0
910,1995,1,45,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0
926,1995,1,72,0,41,103,16,24,2,0,5,13,2,1,10,29,2,1,0,1,1,-0.2,0
939,1995,1,16,1,24,68,20,23,8,1,3,7,6,0,8,16,0,0,1,0,0,-0.464355555555555,0.143
945,1995,1,38,0,113,281,42,85,15,2,3,26,17,8,20,37,0,1,1,1,3,0.851517460317456,0.516
953,1995,1,51,0,24,58,13,18,4,0,3,9,2,1,8,6,0,0,1,0,2,-0.2,0
989,1995,1,38,0,40,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871777777777777,3
994,1995,1,93,1,85,209,22,60,6,1,2,26,4,1,20,16,2,0,0,2,5,-0.289982905982905,0.237
1005,1995,1,16,1,46,121,21,35,8,0,5,26,0,0,9,24,1,0,0,2,3,0.289611111111111,0.5
1039,1995,1,4,0,140,524,87,139,22,3,23,86,8,4,73,99,1,0,1,4,10,14.1131487179487,1.064
1054,1995,1,4,0,120,411,73,104,17,2,24,78,4,2,73,68,5,2,0,5,5,8.21900793650794,0.752
1059,1995,1,72,0,143,551,83,164,29,3,32,105,4,4,61,115,4,4,0,4,14,5.33981196581197,1.622
1066,1995,1,93,1,89,270,32,64,12,1,4,29,8,3,23,65,0,5,10,2,5,0.0624370370370357,0.2
1067,1995,2,72,0,112,409,47,114,19,2,6,48,15,7,15,65,5,4,0,7,10,2.12224074074074,0.78
1085,1995,1,51,0,119,350,66,94,18,4,8,37,13,5,45,40,1,0,6,1,7,0.448844444444443,0.4
1091,1995,1,45,1,101,188,29,39,10,2,1,14,10,3,13,32,0,1,1,2,4,0.499566666666666,0.571
1095,1995,1,4,0,107,329,48,102,25,2,23,70,5,4,47,72,10,2,0,3,8,8.09115151515152,0.988
1145,1995,1,38,0,131,496,98,158,29,6,15,66,51,5,61,49,2,3,3,4,6,7.41903703703703,0.94
1173,1995,1,4,0,116,399,42,101,16,5,5,38,2,2,44,40,4,0,7,3,17,4.25265641025641,0.519
1180,1995,2,38,0,58,163,19,40,3,0,0,8,11,11,17,20,0,2,5,0,3,-0.410666666666667,0
1181,1995,1,38,0,81,171,25,58,13,1,3,30,0,3,21,33,2,0,0,2,1,2.21855555555555,1.333
1182,1995,1,93,1,77,264,37,71,12,0,7,37,1,1,37,73,2,8,0,1,4,1.03855555555556,0.821
1202,1995,1,45,1,118,481,93,149,22,13,7,53,54,15,40,49,6,1,4,3,6,11.9018259259259,0.746
1219,1995,1,4,0,100,333,37,105,11,4,14,51,0,1,14,57,0,2,0,3,13,6.29408372093023,0.851
1238,1995,1,16,1,115,364,45,82,18,1,15,51,2,1,38,78,0,14,0,4,9,1.2366,0.633
1243,1995,1,4,0,28,72,8,11,2,0,0,0,0,0,3,22,0,0,6,0,0,-0.554870370370372,0.167
1275,1995,1,45,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.310666666666667,0
1276,1995,1,116,1,145,511,121,182,52,0,29,113,4,3,116,87,19,8,0,4,11,9.60462138364779,0.957
1282,1995,1,72,0,30,64,2,11,4,0,0,4,0,0,1,19,0,0,13,0,0,-0.1,0
1286,1995,1,116,1,141,519,92,152,35,3,31,111,0,0,62,91,15,4,2,6,10,6.4298,0.724
1301,1995,1,93,1,128,458,59,132,32,2,7,49,0,2,40,35,7,1,0,8,17,6.06933333333333,1.148
1335,1995,1,16,1,67,200,32,57,11,3,2,15,5,2,9,41,0,0,5,3,5,0.277833333333333,0.5
1341,1995,1,4,0,144,528,85,148,27,1,27,93,3,6,65,99,6,5,0,6,19,13.6345333333333,1.065
1399,1995,1,72,0,139,536,91,153,23,6,26,88,27,4,33,96,4,4,0,7,7,0.813000000000001,0.522
1419,1995,1,4,0,69,75,10,21,6,0,3,11,0,0,9,16,0,0,2,1,0,1.49764444444444,0.875
1428,1995,1,38,0,101,359,53,100,25,2,11,51,1,1,29,58,7,1,1,1,10,4.81257283950617,0.854
1457,1995,1,45,1,113,436,68,141,21,0,21,82,5,1,39,65,5,0,0,5,12,9.32256410256412,0.785
1464,1995,1,16,1,126,433,61,133,27,2,10,57,0,2,77,66,5,4,4,2,16,2.30034285714286,0.846
1484,1995,2,116,1,33,72,15,21,2,0,2,6,1,0,16,18,0,0,0,0,1,-0.110666666666667,0
1500,1995,1,72,0,28,66,2,6,0,0,0,4,0,0,0,33,0,0,5,1,1,-0.221333333333333,0
1511,1995,1,4,0,67,198,18,45,7,0,9,23,0,1,29,40,2,6,0,0,8,1.87540740740741,0.747
1530,1995,1,93,1,127,460,82,138,30,4,22,96,1,2,71,76,8,1,0,11,25,6.56474629629629,1.292
1550,1995,1,51,0,18,45,7,11,2,0,4,12,0,0,2,15,0,1,0,1,0,-0.110666666666667,0
1561,1995,1,51,0,33,9,0,1,1,0,0,0,0,0,1,4,0,0,1,0,0,-0.210666666666667,0
1590,1995,1,45,1,91,263,25,69,15,0,5,28,1,0,14,44,1,1,1,0,9,2.66007407407407,0.905
1612,1995,1,45,1,52,162,23,51,13,1,3,23,1,3,13,28,0,4,3,2,5,-1.476,0.067
1626,1995,1,72,0,112,434,82,150,17,0,32,93,1,0,39,80,10,1,0,1,10,1.5142380952381,0.714
1644,1995,2,4,0,28,53,6,14,7,0,0,2,3,0,3,9,0,0,1,0,0,3.4887111111111,0.876
1647,1995,1,45,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0
1684,1995,1,45,1,137,484,85,149,26,1,31,107,6,6,75,112,6,5,2,5,13,5.95755781544256,0.678
1737,1995,1,51,0,31,48,3,9,1,0,0,2,1,1,2,20,0,2,11,0,1,-0.2,0
1764,1995,1,116,1,48,142,15,33,6,2,5,19,4,2,6,42,0,0,1,0,0,-0.210666666666667,0
1809,1995,2,51,0,9,14,1,1,0,0,0,0,0,0,1,4,0,0,0,0,0,-0.1,0
1828,1995,1,38,0,133,484,91,148,36,6,28,99,36,12,69,122,4,8,0,6,9,0.580899999999996,0.495
1838,1995,1,38,0,81,266,40,76,20,0,11,44,2,2,24,48,1,4,0,2,7,4.11210476190476,0.802
1858,1995,1,38,0,29,59,7,13,2,0,0,4,0,0,0,12,0,0,12,0,1,-0.722133333333333,0
1895,1995,2,93,1,56,215,33,56,15,0,7,44,1,0,22,34,2,0,0,5,6,2.80012307692308,0.753
1913,1995,1,38,0,28,55,6,9,1,0,2,5,0,0,4,26,0,0,6,1,1,-0.310666666666667,0
1917,1995,1,4,0,103,131,16,33,8,2,3,21,0,3,13,35,1,2,0,1,2,1.88344444444444,1.071
1926,1995,1,4,0,29,56,5,6,0,0,0,1,0,0,7,25,0,0,6,0,0,0.325022222222222,0.4
1934,1995,1,116,1,102,339,50,98,18,2,7,39,4,2,23,19,0,1,6,1,9,2.54350052910052,0.538
1938,1995,1,45,1,104,323,50,76,14,0,25,79,1,1,51,71,6,0,0,4,10,2.22184615384615,0.572
1959,1995,1,16,1,39,88,8,23,7,1,1,17,0,1,4,14,0,1,1,1,4,-0.110666666666667,0
1964,1995,1,93,1,118,399,63,107,29,1,18,83,1,1,57,106,1,5,0,9,14,3.40588888888889,0.889
1986,1995,1,116,1,74,155,19,42,9,2,2,21,0,3,10,25,0,2,1,0,3,-0.482777777777779,0.111
1988,1995,1,93,1,32,87,15,24,4,1,3,13,0,0,10,22,1,2,0,0,0,-0.210666666666667,0
2008,1995,1,51,0,19,36,5,7,1,0,1,4,1,0,2,5,0,0,5,0,0,-0.321333333333334,0
2019,1995,1,38,0,80,218,32,62,14,2,9,44,2,2,22,52,2,2,1,1,2,0.536111111111111,1
2045,1995,1,45,1,137,452,92,142,29,3,25,73,4,3,97,113,3,5,0,3,8,6.51047008547009,0.778
2055,1995,1,16,1,100,341,61,97,17,1,7,41,18,8,39,74,1,1,9,1,8,-0.289481481481482,0.167
2103,1995,1,72,0,33,62,2,6,0,0,0,1,1,0,1,26,0,0,7,0,0,-0.3,0
2108,1995,1,16,1,135,520,108,155,37,2,27,102,20,5,81,67,2,10,4,6,7,2.35637037037037,0.983
2110,1995,1,51,0,105,101,15,35,8,1,5,21,1,1,16,23,5,0,0,1,2,-0.752444444444444,0
2117,1995,1,16,1,140,550,98,165,28,3,39,126,11,4,68,150,17,14,0,4,17,-1.16392592592593,0.067
2118,1995,1,93,1,111,367,60,102,19,1,7,46,5,1,55,64,0,4,3,3,9,2.33283333333333,0.593
2133,1995,1,45,1,136,542,87,144,28,0,6,56,29,11,59,59,0,1,10,10,4,4.50146666666666,0.468
2144,1995,1,51,0,131,494,96,151,31,5,36,101,16,3,49,72,13,14,0,5,13,2.45712592592593,0.817
2149,1995,1,72,0,97,327,24,87,22,2,9,38,0,0,27,69,4,4,0,4,11,-0.230393162393161,0.237
2151,1995,1,38,0,102,162,32,47,12,1,8,22,10,7,17,25,0,4,3,2,0,-1.05466666666667,0.091
2165,1995,1,72,0,54,56,6,10,1,1,1,3,0,0,4,14,1,1,2,0,1,-0.2,0
2169,1995,1,51,0,137,427,65,111,17,3,1,25,15,3,98,57,8,5,6,1,7,1.55378333333333,0.542
2171,1995,2,38,0,11,28,2,4,0,0,0,0,0,0,0,5,0,0,1,0,0,0.932,0.8
2186,1995,1,116,1,23,45,2,9,0,0,1,2,0,0,3,11,0,0,0,1,0,-0.442666666666667,0
2193,1995,1,93,1,144,563,93,173,29,9,18,82,8,6,75,98,1,5,2,3,12,8.87304126984127,1.381
2197,1995,1,93,1,100,182,33,45,18,2,6,28,4,2,22,34,1,1,0,3,4,0.103936507936509,0.286
2206,1995,1,116,1,119,399,40,111,22,3,9,51,2,1,33,63,1,2,5,1,12,-1.75980952380952,0.175
2250,1995,1,51,0,120,366,68,116,21,9,6,36,35,12,49,29,3,5,3,1,4,5.18653333333333,1.188
14,1996,2,93,1,32,68,11,17,5,0,3,12,0,1,9,15,0,0,0,0,1,-0.1,0
17,1996,1,125,0,129,380,54,98,26,3,5,42,11,3,52,78,9,5,4,6,4,-0.412424242424244,0.438
22,1996,1,5,1,153,588,132,193,43,4,22,94,17,6,90,65,10,1,8,12,14,4.69124848484848,0.648
24,1996,1,45,1,127,418,53,110,23,0,11,50,1,0,19,42,0,3,2,2,20,-0.604527777777777,0.25
37,1996,1,5,1,149,579,117,172,37,5,50,110,21,8,76,106,1,22,6,4,11,6.50524444444444,0.833
62,1996,1,114,0,25,45,6,11,5,0,0,5,0,0,0,13,0,0,9,1,0,-0.0794666666666668,0
63,1996,1,72,0,71,110,18,22,2,1,9,25,0,0,21,44,1,1,0,1,3,-0.221333333333333,0
127,1996,1,45,1,158,602,124,187,38,3,48,148,11,0,99,87,15,7,0,7,20,3.14653333333333,0.933
132,1996,1,4,0,86,142,9,24,7,0,0,3,3,1,2,22,0,0,3,1,6,2.43703703703704,1.333
141,1996,1,125,0,34,61,4,9,3,0,0,5,0,0,2,25,0,0,7,0,1,-0.110666666666667,0
142,1996,1,125,0,36,73,5,11,4,0,0,6,0,0,1,37,0,0,9,2,0,1.31061666666667,0.929
165,1996,1,4,0,40,10,1,1,0,0,0,1,0,0,2,5,0,0,0,0,0,-0.110666666666667,0
180,1996,1,4,0,83,265,48,65,14,1,10,35,6,0,40,54,3,6,0,1,7,3.05799580712787,0.529
191,1996,1,93,1,132,501,80,156,29,2,2,41,1,2,67,32,7,0,1,5,10,0.876045528455286,0.411
195,1996,1,5,1,159,595,107,171,27,5,28,116,1,3,75,85,7,5,0,17,13,2.93458333333334,0.596
307,1996,1,114,0,146,546,109,178,37,2,40,130,11,5,78,99,16,4,0,10,15,3.99688888888889,1.617
345,1996,1,72,0,70,132,16,26,5,3,0,5,1,0,10,27,0,0,4,0,3,0.655851851851851,0.733
373,1996,1,114,0,79,192,21,54,13,3,2,32,1,0,8,56,0,2,0,1,4,0.400814814814814,0.667
378,1996,2,72,0,15,15,0,3,0,0,0,1,0,0,3,2,0,0,0,0,0,-0.221333333333333,0
382,1996,1,131,1,117,436,69,124,25,1,13,72,2,1,64,67,5,5,0,7,10,0.303508771929824,0.388
383,1996,1,125,0,129,491,64,136,20,4,6,35,33,15,33,89,4,1,2,4,13,4.57135555555556,0.779
410,1996,1,93,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.210666666666667,0
463,1996,2,72,0,43,104,20,22,5,0,2,9,2,1,17,15,0,0,0,0,1,0.109259259259259,0.333
512,1996,1,72,0,154,581,75,130,12,8,5,41,48,11,53,124,7,1,2,5,12,-0.410666666666667,0
516,1996,1,5,1,127,323,49,74,11,2,8,34,8,2,34,53,0,2,2,2,8,-0.310666666666667,0
556,1996,1,93,1,109,400,62,136,34,3,8,56,4,3,9,77,1,1,2,5,10,1.44862307692308,0.432
565,1996,1,4,0,98,292,32,82,16,0,12,37,1,4,8,67,0,3,0,3,11,2.55759417122041,0.45
581,1996,1,131,1,157,515,79,130,32,2,24,99,4,1,52,138,1,2,16,11,8,3.11456296296296,0.967
619,1996,2,93,1,53,200,30,52,8,0,13,37,0,0,24,48,4,2,0,2,7,10.5838418079096,0.909
625,1996,1,114,0,161,655,126,195,45,9,30,95,22,8,56,87,5,4,1,5,20,-0.102133333333333,0.237
628,1996,2,114,0,72,264,22,80,12,0,9,41,2,3,9,36,1,2,1,3,8,-0.410666666666667,0
657,1996,1,45,1,112,432,72,139,20,1,14,76,8,8,61,82,2,3,0,3,14,0.170847058823529,0.31
679,1996,1,125,0,141,522,71,143,27,4,23,80,2,2,35,97,6,8,4,5,10,3.41664197530864,0.65
681,1996,1,72,0,128,428,48,109,13,2,10,55,4,2,50,93,11,2,4,3,6,1.08490909090909,0.636
685,1996,1,125,0,51,143,12,30,2,0,0,4,0,0,12,31,1,1,3,0,0,-0.195472222222223,0.321
689,1996,1,125,0,122,419,74,103,14,2,30,82,13,4,73,98,5,3,1,4,9,7.69872222222222,0.975
727,1996,1,45,1,51,121,26,43,14,1,5,27,3,0,19,13,4,0,0,3,6,-0.110666666666667,0
734,1996,1,93,1,124,422,55,124,22,3,2,45,13,4,30,55,1,5,11,3,11,4.50965614035088,0.706
739,1996,1,4,0,39,76,8,22,4,0,0,3,0,0,5,17,0,0,15,0,2,1.49532121212121,0.856
747,1996,2,114,0,89,328,32,86,16,1,3,29,2,2,39,64,1,6,3,2,11,0.134,0.333
755,1996,1,131,1,134,541,89,170,33,2,47,144,2,0,45,82,12,3,0,3,10,8.4727485380117,1.901
784,1996,1,131,1,139,542,96,180,41,6,18,100,9,0,62,86,4,3,0,10,9,0.376023391812865,0.388
797,1996,1,4,0,158,671,106,207,32,10,23,74,28,11,41,73,6,3,4,4,12,11.7667707602339,0.748
821,1996,1,114,0,81,90,8,16,4,0,1,10,0,0,10,28,0,0,0,0,2,1.41111111111111,2
822,1996,1,114,0,116,451,67,159,27,2,3,50,11,4,39,17,12,1,1,6,17,1.82646349206349,0.692
837,1996,1,131,1,148,627,94,184,29,4,6,51,15,5,54,66,4,2,7,6,15,0.179233333333336,0.316
839,1996,1,114,0,34,68,7,11,2,0,1,4,0,0,2,32,0,0,11,0,1,-0.221333333333333,0
847,1996,1,72,0,80,104,7,23,1,0,0,6,0,0,11,22,1,0,0,1,4,-0.2,0
873,1996,2,93,1,20,67,7,19,3,0,2,13,0,0,1,12,0,0,1,0,1,1.30413737373738,0.429
889,1996,1,114,0,148,465,110,112,17,2,9,29,37,15,125,90,2,10,0,2,5,3.09542857142857,1.012
923,1996,1,5,1,127,407,64,105,13,0,25,73,0,1,57,97,1,9,1,7,7,2.43814814814814,0.649
926,1996,1,72,0,149,478,64,139,26,4,12,59,21,6,41,93,1,2,3,2,2,2.0162962962963,0.917
933,1996,1,125,0,61,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,-0.110666666666667,0
973,1996,2,5,1,12,33,4,10,2,0,2,8,0,0,0,7,0,1,0,1,0,0.664952380952381,0.571
985,1996,1,125,0,13,9,1,3,2,0,0,4,0,0,0,1,0,0,1,0,0,-0.110666666666667,0
1009,1996,1,93,1,157,582,104,183,25,6,10,78,14,7,48,102,1,9,6,9,13,12.5606739635157,0.868
1015,1996,1,114,0,82,243,18,66,13,1,8,35,0,0,4,36,2,4,2,4,8,1.47958333333333,0.875
1037,1996,1,4,0,31,106,11,23,7,1,5,13,3,0,7,29,0,0,0,0,1,8.83148828828828,1.176
1039,1996,1,4,0,157,598,114,185,32,5,30,110,14,1,87,88,0,0,1,7,14,12.736447761194,0.924
1047,1996,1,125,0,140,513,82,159,36,1,17,104,22,5,29,84,4,7,2,9,6,5.78995783475783,0.821
1053,1996,1,114,0,121,433,59,120,29,1,8,65,5,3,69,71,7,3,1,4,6,-0.240222222222223,0.222
1059,1996,1,72,0,154,608,84,158,29,1,34,111,8,0,53,121,2,1,0,8,27,-0.639353535353536,0.182
1077,1996,2,45,1,39,102,16,27,7,0,3,16,2,1,10,22,0,1,0,3,1,0.0421382716049372,0.375
1091,1996,2,72,0,65,188,23,51,10,1,1,11,4,2,17,17,1,1,1,1,3,0.183777777777777,0.425
1095,1996,1,4,0,153,528,90,149,21,4,34,93,6,3,68,129,10,2,0,4,10,4.12811056910569,0.67
1142,1996,1,125,0,149,545,100,150,36,8,21,86,35,7,79,133,10,3,1,7,12,-0.183429629629632,0.233
1173,1996,1,4,0,135,498,64,127,17,0,5,37,5,2,53,48,1,0,5,6,9,9.61065039123631,0.763
1182,1996,1,93,1,88,265,23,70,10,0,7,40,2,0,30,68,3,9,2,3,11,4.87103333333333,0.996
1196,1996,1,114,0,102,172,20,51,4,1,2,20,0,1,9,22,0,0,0,0,6,0.536111111111111,1
1197,1996,2,93,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0
1202,1996,1,45,1,154,662,132,210,35,4,14,67,75,17,61,82,3,0,7,6,7,1.66600423280423,0.417
1219,1996,1,4,0,138,489,56,138,19,1,23,69,1,6,28,84,5,3,1,5,17,13.6899715846995,1.077
1237,1996,1,125,0,151,543,63,161,30,2,13,74,3,2,37,84,11,3,3,5,21,4.13161358024691,0.648
1243,1996,1,4,0,35,68,6,10,2,0,0,2,0,0,3,12,0,0,11,0,0,-0.6008,0
1282,1996,1,72,0,30,59,3,7,0,0,0,2,0,0,2,22,0,0,8,0,0,-0.321333333333334,0
1286,1996,1,93,1,155,595,82,174,28,0,25,117,2,1,68,85,4,2,1,5,18,3.67617283950617,0.528
1335,1996,1,125,0,123,309,52,95,15,2,5,41,5,2,18,60,2,2,1,1,8,1.60692307692307,0.509
1341,1996,1,4,0,159,617,81,182,37,1,28,107,7,3,68,116,12,2,0,4,20,12.2478814814815,0.973
1345,1996,1,131,1,147,517,84,150,23,4,5,46,27,10,87,69,5,0,2,5,16,-0.45854117647059,0.267
1354,1996,1,125,0,45,23,10,2,0,0,0,0,6,3,0,10,0,0,0,0,0,-0.110666666666667,0
1399,1996,1,72,0,157,634,98,188,40,7,24,88,14,7,32,122,9,5,0,2,6,0.490383838383837,0.545
1419,1996,1,4,0,66,108,12,26,5,0,2,8,1,0,9,24,1,0,4,1,1,0.182888888888889,0.4
1457,1996,2,5,1,64,230,36,59,12,0,10,34,1,0,27,42,4,0,0,6,6,6.69891428571428,0.895
1472,1996,2,4,0,6,14,0,2,0,0,0,2,0,0,1,3,0,0,0,0,0,0.467155555555555,0.667
1484,1996,1,131,1,91,235,34,60,14,1,10,31,3,0,37,82,1,0,0,1,3,0.226777777777778,0.5
1500,1996,1,72,0,33,75,1,10,4,0,0,3,0,0,2,38,0,0,10,0,1,-0.110666666666667,0
1530,1996,1,93,1,150,546,89,165,35,1,19,91,0,1,102,76,8,4,0,8,21,2.53865151515151,0.611
1543,1996,1,125,0,30,59,6,13,4,0,1,10,0,1,3,24,0,0,10,0,0,-0.432,0
1560,1996,1,125,0,119,407,48,110,23,0,13,55,4,1,24,78,2,2,3,4,9,1.4465625,0.483
1562,1996,1,131,1,154,582,98,163,26,2,38,107,2,0,59,145,4,5,0,6,15,1.67258479532164,0.632
1565,1996,1,5,1,162,626,110,181,40,2,39,142,8,0,95,96,12,3,0,8,9,5.80695609756097,0.817
1570,1996,2,5,1,18,33,4,6,1,0,2,6,0,0,2,10,0,0,1,0,1,0.237939393939394,0.364
1592,1996,2,4,0,42,162,21,33,6,0,4,17,2,1,15,36,1,0,0,0,8,-0.287925925925926,0.41
1598,1996,1,4,0,68,156,19,40,9,1,4,17,0,0,8,19,0,1,0,2,6,0.534370370370369,0.533
1616,1996,1,93,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.410666666666667,0
1626,1996,1,72,0,148,547,87,184,16,0,36,105,0,3,81,93,21,1,0,2,21,1.48542222222222,0.633
1644,1996,2,4,0,22,31,3,13,0,0,0,2,1,1,1,3,0,0,0,1,0,-1.06533333333333,0.091
1678,1996,1,93,1,59,201,45,57,10,0,9,33,10,1,34,29,1,1,0,4,5,4.30153333333332,0.6
1684,1996,1,45,1,152,550,94,170,45,3,33,112,8,5,85,104,8,3,0,9,18,4.42023529411765,1.287
1703,1996,1,114,0,146,495,45,121,20,0,2,49,2,5,59,53,8,3,5,6,15,1.13242424242424,0.636
1736,1996,1,5,1,163,640,94,178,40,1,26,102,1,2,59,78,3,4,0,4,28,6.64558333333333,0.822
1742,1996,1,93,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0
1745,1996,1,93,1,46,88,17,25,6,1,2,16,6,2,13,26,0,2,1,2,1,-0.110666666666667,0
1768,1996,1,131,1,153,639,116,192,47,3,19,86,5,0,38,55,7,4,0,4,15,3.55386666666666,0.882
1772,1996,1,93,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705555555555555,2
1830,1996,1,114,0,46,36,2,7,3,0,0,1,0,0,1,11,0,0,4,0,0,-0.1,0
1872,1996,2,45,1,22,83,11,32,10,0,1,16,0,0,14,11,1,1,0,0,2,2.39393684210526,0.721
1882,1996,1,125,0,79,198,10,45,9,3,2,20,3,3,9,25,0,3,4,0,13,-0.310666666666667,0
1920,1996,1,125,0,82,227,36,64,10,2,2,18,7,5,25,9,0,2,7,0,5,0.11995238095238,0.298
1926,1996,1,4,0,35,78,3,17,3,0,1,12,0,0,3,26,0,1,15,1,0,0.642199999999999,0.545
1934,1996,2,93,1,18,40,3,11,2,0,0,5,0,0,1,4,0,0,2,1,2,2.01333333333333,0.9
1984,1996,1,125,0,34,66,8,15,0,0,0,2,1,1,7,27,0,0,9,0,0,-0.421333333333334,0
1988,1996,1,93,1,63,202,35,53,13,0,11,36,6,5,31,55,5,1,0,3,3,6.43482621082621,0.874
1999,1996,1,5,1,143,537,74,157,27,6,21,82,0,1,47,79,8,3,2,1,7,5.80560000000001,0.976
2006,1996,1,125,0,98,170,32,45,9,0,3,22,3,0,33,29,2,1,5,0,4,0.207311111111109,0.4
2016,1996,1,5,1,31,84,14,20,3,0,1,9,5,3,7,15,0,0,1,0,1,-0.110666666666667,0
2034,1996,1,131,1,143,491,78,121,26,1,24,83,2,1,95,137,8,3,1,9,12,1.04023529411765,0.436
2045,1996,1,45,1,151,505,122,157,28,5,38,116,2,2,123,141,8,6,0,2,13,1.7592037037037,0.717
2103,1996,1,72,0,33,70,6,10,1,0,0,2,0,0,1,25,0,0,13,0,1,-0.2,0
2116,1996,2,114,0,43,141,20,29,3,1,10,22,4,1,24,31,2,2,0,0,1,-0.310666666666667,0
2132,1996,2,45,1,48,179,23,51,5,2,0,13,6,2,7,24,0,0,4,1,2,2.26329914529915,0.885
2133,1996,1,45,1,151,542,98,161,36,1,9,64,35,9,56,42,0,4,12,9,10,3.97606172839506,1
2149,1996,2,72,0,45,162,14,37,3,1,4,22,0,1,12,32,0,1,0,0,4,-1.11066666666667,0
2193,1996,1,93,1,143,551,108,168,26,7,29,102,17,4,82,72,8,0,1,7,15,16.4772830917874,1.142
2211,1996,1,45,1,10,12,2,3,0,0,2,5,0,0,1,6,0,0,0,0,0,-0.1,0
2220,1996,1,4,0,77,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,-0.110666666666667,0
2249,1996,1,125,0,16,29,3,7,0,0,0,2,0,1,4,5,0,1,0,0,1,1.21701587301587,0.857
2259,1996,2,5,1,29,117,17,28,8,0,5,19,0,0,15,16,0,0,0,0,2,8.10777777777778,0.939
4,1997,1,55,0,94,252,35,69,18,2,6,30,3,1,14,68,3,1,6,0,5,1.33901754385965,0.579
5,1997,1,58,0,59,188,22,47,10,2,3,26,7,2,21,48,0,1,0,0,0,0.538088888888888,0.667
22,1997,1,5,1,112,412,64,137,23,2,14,60,9,3,40,43,2,3,7,7,10,4.42728672086721,0.75
24,1997,1,45,1,125,451,63,146,37,0,21,83,0,2,19,48,2,3,6,1,16,10.4709005847953,0.809
28,1997,1,55,0,150,538,88,157,29,5,23,115,9,5,70,85,9,4,0,7,13,6.64132021857924,0.735
31,1997,2,117,0,11,23,1,3,0,0,0,1,0,0,2,5,0,0,1,0,0,-0.2,0
33,1997,1,116,1,89,190,34,54,5,0,1,21,12,8,10,34,0,3,5,2,7,1.05933333333333,1
37,1997,1,5,1,151,590,97,170,39,7,18,73,18,12,84,105,6,19,2,1,1,11.4215243498818,1.068
53,1997,1,55,0,74,93,13,23,2,0,1,11,0,1,12,12,0,3,4,0,6,1.21851851851852,1.333
69,1997,1,58,0,130,425,45,113,25,1,4,44,14,6,38,78,4,3,6,6,8,0.671111111111111,1
79,1997,1,58,0,162,566,109,162,40,2,43,135,31,10,127,122,27,16,0,8,10,-0.253094017094016,0.237
